"﻿I01";"NOMPROV";"I02";"NOMCANT";"I03";"I03Cl";"I03C";"codParr";"NOMPARR";"I04";"I05";"numv";"numh";"nump";"TOTPER";"H00";"P00";"PCD";"P01";"P03";"GEDAD";"GRANEDAD";"P04M";"P04A";"P05";"P06_A";"P07";"P08";"Discapacidad";"P11LO";"P11L";"P11P";"P11C";"P11PQ";"P12LO";"P12L";"P12P";"P12C";"P12PQ";"P13LO";"P13L";"P13P";"P13C";"P13PQ";"P142P";"P142M";"P152";"P16";"P19";"P20T";"P20I";"P20C";"P21";"P23";"P24";"GRAESC";"GRAESCSA";"P25";"P27";"P28";"TIPOACT";"P29";"RAMACT";"P30";"GRUOCU";"P31";"CATOCUP";"P32";"P33";"P34";"P35";"P36";"P36H";"P36M";"P37";"P38";"P39A";"P39M";"P40";"P02"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;92;1;1;3;1;1;1;1;40;10;2;9;1970;1;1;2;2;2;2;2;10;1005;100550;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;1071;3;9621;9;2;2;63;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;92;1;2;3;1;2;1;2;29;7;2;2;1981;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;5;6;13;12;;7;5;11;;;;;;;;;2;7;1;1;0;1;99;2002;6;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;102;1;1;3;1;1;1;1;40;10;2;2;1970;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;1;14;13;3;1;;1;4719;7;5221;5;6;6;50;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;102;1;2;3;1;2;1;2;30;8;2;12;1979;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;1;14;13;3;7;5;11;;;;;;;;;2;7;2;1;1;2;19;2007;1;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;108;1;1;4;1;1;1;1;59;13;2;6;1951;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;129;1;7233;7;2;2;50;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;108;1;2;4;1;2;1;2;43;10;2;9;1967;1;1;2;2;2;2;2;17;1701;170154;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;1;2;2;3;2;;7;5;11;;;;;;;;;2;7;3;2;1;3;20;2004;1;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;113;1;1;4;1;1;1;2;18;5;2;12;1991;1;1;2;1;1;2;2;8;802;80261;1;1;10;1004;100450;2;2;8;802;80261;2;2;2;2;1;2;2;2;2;5;2;9;8;;7;5;11;;;;;;;;;2;7;1;1;0;1;17;2008;5;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;113;1;2;4;1;2;1;1;24;6;2;6;1986;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;2;1;1;2;2;2;4;5;6;5;;1;;1;7730;14;7115;7;2;2;50;2;2;7;;;;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;121;1;1;3;1;1;1;1;22;6;2;2;1988;1;1;2;2;2;2;2;8;802;80261;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;2;1;2;2;2;2;5;3;10;9;;1;;1;7730;14;7115;7;2;2;28;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;121;1;2;3;1;2;1;2;19;5;2;4;1991;2;1;2;2;2;2;2;8;802;80261;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;2;1;2;2;2;2;5;2;9;8;;7;5;11;;;;;;;;;2;7;1;1;0;1;18;2009;12;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;131;1;1;2;1;1;1;1;20;6;2;5;1990;1;1;1;2;2;2;2;10;1002;100250;1;1;10;1004;100450;2;2;10;1003;100350;2;2;2;6;1;1;1;1;2;8;3;16;15;3;1;;1;5610;9;5120;5;2;2;72;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;131;1;2;2;1;2;1;2;26;7;2;8;1984;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;1;5;1;7;6;;1;;1;5610;9;5120;5;6;6;72;2;2;7;1;1;0;1;16;2000;7;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;132;1;1;3;1;1;1;1;20;6;2;3;1990;1;1;1;2;2;2;2;13;1301;130150;1;1;10;1004;100450;2;2;17;1701;170155;2;2;2;5;1;1;2;2;2;5;5;12;11;;1;;1;119;1;6113;6;2;2;40;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;132;1;2;3;1;2;1;2;28;7;2;5;1982;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;5;4;11;10;;1;;1;5610;9;9412;9;6;6;15;2;2;7;1;0;1;1;28;2010;8;1;"7"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;140;1;1;2;1;1;1;1;25;7;2;11;1985;1;1;2;2;2;2;2;10;1002;100250;1;1;10;1004;100450;2;2;10;1002;100250;2;2;2;8;1;1;1;1;2;9;1;14;13;3;1;;1;4771;7;5221;5;2;2;40;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;140;1;2;2;1;2;1;2;33;8;2;12;1976;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;1;1;2;9;4;17;16;1;1;;1;8610;17;2221;2;2;2;40;2;2;7;0;0;0;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;143;1;1;7;1;1;1;2;77;17;3;4;1933;1;1;2;2;2;2;2;18;1809;180950;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;4;4;5;4;;7;2;8;;;;;;;;;2;7;7;5;2;7;22;1974;7;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;143;1;2;7;1;2;1;1;81;18;3;8;1929;1;1;2;2;2;2;2;18;1809;180950;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;4;4;5;4;;1;;1;4789;7;5211;5;6;6;56;2;2;7;;;;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;146;1;1;6;1;1;1;1;36;9;2;4;1974;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;5610;9;9411;9;6;6;40;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";5;11;146;1;2;6;1;2;1;2;34;8;2;3;1976;1;1;2;2;2;2;2;10;1003;100353;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;5;6;13;12;;7;5;11;;;;;;;;;2;9;5;5;0;5;19;2008;4;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;4;1;1;4;1;1;1;1;66;15;3;10;1944;1;1;1;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;7;3;13;12;;1;;1;1622;3;7115;7;2;2;46;2;2;6;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;4;1;2;4;1;2;1;2;34;8;2;12;1975;1;1;1;2;2;2;2;1;105;10550;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;6;7;7;6;;1;;1;1071;3;7512;7;2;2;40;2;2;3;2;0;2;2;18;2000;7;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;18;1;1;6;1;1;9;1;46;11;2;9;1964;1;1;2;2;2;2;2;10;1004;100455;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;4;6;7;6;;2;;2;4921;8;8331;8;2;2;80;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;18;1;2;6;1;2;9;2;27;7;2;8;1983;1;1;2;1;1;2;2;10;1003;100350;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;4;6;7;6;;7;1;7;;23;;12;;10;;;2;7;2;1;1;2;19;2008;3;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;30;1;2;2;1;2;1;1;37;9;2;1;1973;1;1;9;9;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;9;9;9;2;99;99;;;;1;;1;9999;22;9999;11;9;9;999;9;2;9;;;;;;;;;"7"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;34;1;1;3;1;1;1;2;24;6;2;5;1986;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;4690;7;5221;5;2;2;6;2;2;7;1;1;0;1;21;2007;3;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;41;1;1;3;1;1;1;1;24;6;2;7;1986;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;9;3;16;15;3;1;;1;5610;9;1412;1;2;2;16;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;41;1;2;3;1;2;1;2;22;6;2;4;1988;1;1;2;2;2;2;2;9;901;90150;1;1;10;1004;100450;2;2;9;901;90150;2;2;2;6;1;1;9;9;2;9;2;15;14;3;1;;1;4799;7;9520;9;2;2;6;2;2;7;1;0;1;1;21;2009;11;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;44;1;1;4;1;1;1;1;26;7;2;10;1984;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;;;2;1;1;1;9;9;2;5;3;10;9;;1;;1;3290;3;7319;7;6;6;50;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;44;1;2;4;1;2;1;2;26;7;2;9;1984;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;9;1;14;13;1;1;;1;4781;7;5211;5;6;6;10;2;2;7;1;1;0;1;21;2005;4;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;45;1;1;2;1;1;1;2;30;8;2;6;1980;1;1;2;2;2;2;2;10;1006;100652;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;9;1;13;12;3;1;;1;9602;19;5141;5;6;6;48;2;2;7;1;0;1;1;17;1998;2;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;45;1;2;2;1;2;1;1;30;8;2;7;1980;1;1;2;9;2;2;2;13;1303;130350;1;1;10;1004;100450;2;2;17;1702;170250;2;2;2;6;1;1;1;1;1;9;1;13;12;1;1;;1;119;1;6113;6;2;2;60;2;2;3;;;;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;50;1;6;9;1;6;1;1;24;6;2;4;1986;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;9;2;9;4;17;16;3;1;;1;7110;13;2165;2;1;1;40;2;2;3;;;;;;;;;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;50;1;7;9;1;7;1;2;21;6;2;6;1989;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;5;6;13;12;;1;;1;4772;7;5249;5;6;6;5;2;2;7;2;1;1;2;98;2010;3;1;"4"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;60;1;1;6;1;1;1;2;45;11;2;5;1965;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;;;2;1;1;1;1;1;2;7;3;13;12;;1;;1;3290;3;7319;7;6;6;70;1;2;7;4;4;0;4;27;2006;12;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;74;1;1;3;1;1;1;1;42;10;2;1;1968;1;1;1;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;3;16;15;2;1;;1;4520;7;7231;7;6;6;40;1;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;74;1;2;3;1;2;1;2;43;10;2;8;1967;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;5;18;17;2;7;5;11;;;;;;;;;2;7;1;1;0;1;28;1994;10;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;87;1;1;3;1;1;1;1;32;8;2;10;1978;1;1;1;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;3;16;15;3;1;;1;5610;9;1412;1;2;2;60;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;87;1;2;3;1;2;1;2;23;6;2;8;1987;1;1;2;2;2;2;2;18;1801;180150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;1;2;5;4;11;10;;1;;1;8412;15;4110;4;1;1;8;2;2;7;1;1;0;1;19;2006;6;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;93;1;1;4;1;1;1;1;45;11;2;2;1965;1;1;2;2;2;3;3;88;8881;888120;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;1;14;13;3;1;;1;3290;3;7319;7;6;6;30;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;93;1;2;4;1;2;1;2;45;11;2;3;1965;1;1;2;2;2;3;3;88;8881;888120;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;9;4;17;16;2;7;5;11;;;;;;;;;2;7;2;2;0;2;29;2001;12;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;97;1;5;7;1;5;1;2;29;7;2;5;1981;1;1;2;2;2;2;2;10;1002;100250;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;9;1;13;12;3;1;;1;8620;17;3344;3;2;2;40;2;2;3;1;1;0;1;24;2005;2;1;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;97;1;6;7;1;6;1;1;34;8;2;4;1976;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;4;17;16;1;1;;1;6190;10;4223;4;4;4;70;2;2;7;;;;;;;;;"4"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;108;1;1;5;1;1;1;2;19;5;2;6;1991;1;1;2;2;2;2;2;13;1303;130350;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;5;1;1;2;2;2;4;6;7;6;;1;;1;5610;9;5120;5;6;6;10;2;2;7;2;0;2;1;15;2009;4;2;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;108;1;5;5;1;5;9;1;27;7;2;11;1983;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;5;1;1;2;2;2;4;3;4;3;;1;;1;5610;9;5120;5;6;6;40;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;109;1;1;5;1;1;1;2;30;8;2;2;1980;1;1;2;2;2;2;2;12;1205;120550;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;5;3;10;9;;7;5;11;;;;;;;;;2;7;4;3;1;3;19;2009;2;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;109;1;5;5;1;5;9;1;36;9;2;5;1974;1;1;1;2;2;2;2;6;601;60150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;9;6;19;18;3;1;;1;2396;3;8332;8;3;3;40;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;115;1;2;6;1;2;9;2;25;7;2;11;1985;1;1;2;2;2;2;2;2;201;20150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;4;17;16;1;7;4;10;;;;;;;;;2;7;1;0;1;1;25;2010;10;1;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;125;1;1;4;1;1;1;2;59;13;2;10;1951;1;1;9;2;2;2;2;11;1101;110156;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;9;9;9;2;5;3;10;9;;1;;1;4773;7;5249;5;6;6;60;1;2;7;6;5;1;6;22;1988;1;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;130;1;1;4;1;1;1;1;60;14;2;3;1950;1;1;1;2;2;2;2;10;1003;100354;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;6;3;3;2;;1;;1;2391;3;8332;8;2;2;48;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;130;1;2;4;1;2;1;2;37;9;2;8;1973;2;1;2;2;2;2;2;10;1003;100352;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;6;6;6;5;;1;;1;4771;7;7533;7;4;4;8;1;2;7;3;1;2;3;18;2010;8;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;132;1;1;3;1;1;2;1;48;11;2;10;1962;1;1;2;9;2;1;1;10;1004;100450;2;2;21;2104;210450;2;2;21;2104;210450;2;2;2;6;1;1;2;1;2;10;6;24;24;1;1;;1;8610;17;2211;2;2;2;40;2;2;7;;;;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;132;1;2;3;1;2;1;2;48;11;2;4;1962;1;1;2;9;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;1410;3;7533;7;6;6;8;1;2;3;1;1;0;1;27;1990;3;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;135;1;1;3;1;1;1;1;30;8;2;11;1980;1;1;1;9;2;3;3;88;8881;888105;1;1;10;1004;100450;3;3;88;8881;888105;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;119;1;9211;9;3;3;50;2;2;3;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;135;1;2;3;1;2;1;2;38;9;2;6;1972;2;1;2;9;2;3;3;88;8881;888105;1;1;10;1004;100450;3;3;88;8889;888999;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;5610;9;5120;5;6;6;50;2;2;7;2;2;0;2;18;1997;11;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;138;1;3;8;1;3;1;2;29;7;2;3;1981;1;1;2;9;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;9;5;17;16;9;1;;1;4773;7;5249;5;6;6;30;2;2;7;1;1;0;1;27;2007;8;1;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;138;1;6;8;1;6;1;1;31;8;2;10;1979;1;1;2;9;2;2;2;10;1001;100150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;5;18;17;9;1;;1;4773;7;5249;5;6;6;40;2;2;7;;;;;;;;;"4"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;145;1;1;4;1;1;1;2;36;9;2;3;1974;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;9;9;2;9;3;16;15;9;7;7;13;;;;;;;;;2;4;2;0;2;2;25;2010;10;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;145;1;2;4;1;2;1;1;41;10;2;7;1969;1;1;1;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;7;3;13;12;;1;;1;4921;8;8331;8;6;6;88;2;2;3;;;;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;157;1;3;9;1;3;1;2;27;7;2;9;1983;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;9;3;15;14;3;1;;1;8411;15;3513;3;1;1;40;2;2;3;1;0;1;1;26;2010;2;1;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;157;1;6;9;1;6;1;1;35;9;2;5;1975;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;5;3;10;9;;1;;1;8411;15;8322;8;1;1;50;2;2;3;;;;;;;;;"7"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;158;1;2;7;1;2;9;2;33;8;2;1;1977;1;1;1;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;9;7;20;19;9;1;;1;8411;15;4120;4;1;1;40;2;2;3;1;1;0;1;28;2005;7;1;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;1;158;1;3;7;1;3;9;1;33;8;2;4;1977;1;1;1;2;2;2;2;10;1003;100353;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;4;6;7;6;;1;;1;4921;8;8331;8;2;2;60;2;2;3;;;;;;;;;"3"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;3;1;1;2;1;1;1;1;32;8;2;10;1978;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;10;2;20;20;1;1;;1;8411;15;3343;3;1;1;50;2;2;4;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;3;1;2;2;1;2;1;2;30;8;2;10;1980;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;10;1;18;18;9;1;;1;4100;6;1323;1;1;1;50;2;2;4;0;0;0;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;20;2;5;3;2;1;2;1;36;9;2;1;1974;1;1;2;2;2;2;2;4;402;40253;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;5;2;9;8;;1;;1;5610;9;5120;5;4;4;15;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;20;2;6;3;2;2;2;2;29;7;2;5;1981;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;4;6;7;6;;1;;1;5610;9;5120;5;4;4;15;2;2;7;1;0;1;1;17;1999;3;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;25;1;1;2;1;1;9;1;48;11;2;1;1962;1;1;2;2;2;2;2;17;1701;170160;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;1;2;7;3;13;12;;1;;1;4921;8;8331;8;6;6;40;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;25;1;2;2;1;2;9;2;48;11;2;4;1962;1;1;1;2;2;2;2;17;1701;170160;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;2;1;2;9;2;15;14;9;1;;1;8411;15;2221;2;1;1;36;2;2;3;2;2;0;2;25;9999;99;1;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;32;1;1;2;1;1;1;1;21;6;2;4;1989;1;1;2;2;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;9;9;2;7;3;13;12;;1;;1;3100;3;7115;7;6;6;40;2;2;7;;;;;;;;;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;32;1;2;2;1;2;1;2;24;6;2;6;1986;1;1;2;2;2;3;3;88;8881;888105;1;1;10;1004;100450;3;3;88;8881;888105;2;2;2;6;1;1;9;9;2;7;2;12;11;;7;5;11;;;;;;;;;2;7;0;0;0;;;;;;"2"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;39;1;6;6;1;6;1;2;19;5;2;5;1991;1;1;2;2;2;2;2;17;1701;170150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;1;9;3;15;14;9;7;4;10;;;;;;;;;2;7;1;0;1;1;18;2009;11;1;"4"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;40;1;1;2;1;1;1;2;58;13;2;7;1952;1;1;2;2;2;2;2;11;1101;110150;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;2;2;2;2;9;6;19;18;1;1;;1;8510;16;2341;2;1;1;40;2;2;3;1;0;1;1;37;1988;7;1;"1"
10;"IMBABURA";4;"OTAVALO";50;"D";4;123;"OTAVALO";6;2;42;1;4;6;1;4;1;2;21;6;2;9;1989;1;1;2;9;2;1;1;10;1004;100450;1;1;10;1004;100450;1;1;10;1004;100450;2;2;2;6;1;1;1;1;2;7;3;13;12;;1;;1;4711;7;5221;5;2;2;56;2;2;3;1;1;0;1;18;2007;12;1;"3"
